sample_id,label,sample_type,source,slide_no,feature_id,state_code,state,district,latitude,longitude,year,triggering,activity,geomorph,lithology,lulc,area_sqm,geometry_type
LS2014_001480,1,positive,bhuvan_2014,ML/JH/83C06/2014/3,,ML,Meghalaya,Jaintia Hills,25.5634,92.3914,2014,Rainfall,Active,Middle Plateau (Weathered),"Quartzite(Shillong Gr),Paleo-meso-proterozoic",Deciduous,3538,MultiPolygon
LS2014_001481,1,positive,bhuvan_2014,ML/JH/83C06/2014/1,,ML,Meghalaya,Jaintia Hills,25.6311,92.3871,2014,Rainfall,Active,Lower PLateau-weathered(LPW),"Quartzite(Shillong Gr),Paleo-meso-proterozoic",Deciduous,820,MultiPolygon
LS2014_001482,1,positive,bhuvan_2014,ML/JH/83C06/2014/2,,ML,Meghalaya,Jaintia Hills,25.6311,92.3709,2014,Rainfall,Active,Lower PLateau-weathered(LPW),"Quartzite(Shillong Gr),Paleo-meso-proterozoic",Deciduous,2461,MultiPolygon
LS2014_001483,1,positive,bhuvan_2014,MN/CC/83H04/2014/172,,MN,Manipur,Churachandpur,24.0499,93.1059,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,519,MultiPolygon
LS2014_001484,1,positive,bhuvan_2014,MN/CC/83H04/2014/161,,MN,Manipur,Churachandpur,24.1253,93.0226,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,525,MultiPolygon
LS2014_001485,1,positive,bhuvan_2014,MN/CC/83H04/2014/162,,MN,Manipur,Churachandpur,24.1236,93.0251,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,1348,MultiPolygon
LS2014_001486,1,positive,bhuvan_2014,MN/CC/83H04/2014/163,,MN,Manipur,Churachandpur,24.1228,93.0189,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,431,MultiPolygon
LS2014_001487,1,positive,bhuvan_2014,MN/CC/83H04/2014/164,,MN,Manipur,Churachandpur,24.1225,93.0254,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,586,MultiPolygon
LS2014_001488,1,positive,bhuvan_2014,MN/CC/83H04/2014/165,,MN,Manipur,Churachandpur,24.1213,93.0241,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,2311,MultiPolygon
LS2014_001489,1,positive,bhuvan_2014,MN/CC/83H04/2014/166,,MN,Manipur,Churachandpur,24.1142,93.0198,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,1961,MultiPolygon
LS2014_001490,1,positive,bhuvan_2014,MN/CC/83H04/2014/130,,MN,Manipur,Churachandpur,24.2434,93.0496,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,1482,MultiPolygon
LS2014_001491,1,positive,bhuvan_2014,MN/CC/83H04/2014/132,,MN,Manipur,Churachandpur,24.2409,93.0459,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,808,MultiPolygon
LS2014_001492,1,positive,bhuvan_2014,MN/CC/83H04/2014/133,,MN,Manipur,Churachandpur,24.2398,93.0454,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,1187,MultiPolygon
LS2014_001493,1,positive,bhuvan_2014,MN/CC/83H04/2014/134,,MN,Manipur,Churachandpur,24.2384,93.0454,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,499,MultiPolygon
LS2014_001494,1,positive,bhuvan_2014,MN/CC/83H04/2014/136,,MN,Manipur,Churachandpur,24.2326,93.0571,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,875,MultiPolygon
LS2014_001495,1,positive,bhuvan_2014,MN/CC/83H04/2014/137,,MN,Manipur,Churachandpur,24.2303,93.0418,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,695,MultiPolygon
LS2014_001496,1,positive,bhuvan_2014,MN/CC/83H04/2014/140,,MN,Manipur,Churachandpur,24.2244,93.0352,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,772,MultiPolygon
LS2014_001497,1,positive,bhuvan_2014,MN/CC/83H04/2014/141,,MN,Manipur,Churachandpur,24.223,93.0462,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,645,MultiPolygon
LS2014_001498,1,positive,bhuvan_2014,MN/CC/83H04/2014/142,,MN,Manipur,Churachandpur,24.2229,93.0353,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,1275,MultiPolygon
LS2014_001499,1,positive,bhuvan_2014,MN/CC/83H04/2014/143,,MN,Manipur,Churachandpur,24.221,93.0408,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,745,MultiPolygon
LS2014_001500,1,positive,bhuvan_2014,MN/CC/83H04/2014/144,,MN,Manipur,Churachandpur,24.2159,93.0553,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,886,MultiPolygon
LS2014_001501,1,positive,bhuvan_2014,MN/CC/83H04/2014/145,,MN,Manipur,Churachandpur,24.2118,93.0549,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Cuirrent Shifting Cultivation,2798,MultiPolygon
LS2014_001502,1,positive,bhuvan_2014,MN/CC/83H04/2014/146,,MN,Manipur,Churachandpur,24.2114,93.044,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,463,MultiPolygon
LS2014_001503,1,positive,bhuvan_2014,MN/CC/83H04/2014/147,,MN,Manipur,Churachandpur,24.2109,93.0435,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,263,MultiPolygon
LS2014_001504,1,positive,bhuvan_2014,MN/CC/83H04/2014/148,,MN,Manipur,Churachandpur,24.2079,93.0546,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Cuirrent Shifting Cultivation,1461,MultiPolygon
LS2014_001505,1,positive,bhuvan_2014,MN/CC/83H04/2014/149,,MN,Manipur,Churachandpur,24.2074,93.0419,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,702,MultiPolygon
LS2014_001506,1,positive,bhuvan_2014,MN/CC/83H04/2014/170,,MN,Manipur,Churachandpur,24.106,93.1096,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,260,MultiPolygon
LS2014_001507,1,positive,bhuvan_2014,MN/CC/83H04/2014/171,,MN,Manipur,Churachandpur,24.103,93.1174,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,1083,MultiPolygon
LS2014_001508,1,positive,bhuvan_2014,MN/CC/83H04/2014/131,,MN,Manipur,Churachandpur,24.2417,93.1268,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Scrub land,550,MultiPolygon
LS2014_001509,1,positive,bhuvan_2014,MN/CC/83H03/2014/97,,MN,Manipur,Churachandpur,24.3272,93.0485,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,423,MultiPolygon
LS2014_001510,1,positive,bhuvan_2014,MN/CC/83H03/2014/98,,MN,Manipur,Churachandpur,24.3249,93.0441,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,358,MultiPolygon
LS2014_001511,1,positive,bhuvan_2014,MN/CC/83H03/2014/100,,MN,Manipur,Churachandpur,24.3232,93.0436,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,1021,MultiPolygon
LS2014_001512,1,positive,bhuvan_2014,MN/CC/83H03/2014/101,,MN,Manipur,Churachandpur,24.3226,93.0429,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,1381,MultiPolygon
LS2014_001513,1,positive,bhuvan_2014,MN/CC/83H03/2014/102,,MN,Manipur,Churachandpur,24.3218,93.0425,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,883,MultiPolygon
LS2014_001514,1,positive,bhuvan_2014,MN/CC/83H03/2014/103,,MN,Manipur,Churachandpur,24.3212,93.0422,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,630,MultiPolygon
LS2014_001515,1,positive,bhuvan_2014,MN/CC/83H03/2014/105,,MN,Manipur,Churachandpur,24.3197,93.0404,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,248,MultiPolygon
LS2014_001516,1,positive,bhuvan_2014,MN/CC/83H03/2014/106,,MN,Manipur,Churachandpur,24.3187,93.0413,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,133,MultiPolygon
LS2014_001517,1,positive,bhuvan_2014,MN/CC/83H03/2014/107,,MN,Manipur,Churachandpur,24.318,93.0424,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,615,MultiPolygon
LS2014_001518,1,positive,bhuvan_2014,MN/CC/83H03/2014/108,,MN,Manipur,Churachandpur,24.3149,93.0438,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Cuirrent Shifting Cultivation,223,MultiPolygon
LS2014_001519,1,positive,bhuvan_2014,MN/CC/83H03/2014/58,,MN,Manipur,Churachandpur,24.3887,93.0342,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Scrub Forest,227,MultiPolygon
LS2014_001520,1,positive,bhuvan_2014,MN/CC/83H03/2014/59,,MN,Manipur,Churachandpur,24.3868,93.0348,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,579,MultiPolygon
LS2014_001521,1,positive,bhuvan_2014,MN/CC/83H03/2014/61,,MN,Manipur,Churachandpur,24.3862,93.0372,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,689,MultiPolygon
LS2014_001522,1,positive,bhuvan_2014,MN/CC/83H03/2014/62,,MN,Manipur,Churachandpur,24.3859,93.0332,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,757,MultiPolygon
LS2014_001523,1,positive,bhuvan_2014,MN/CC/83H03/2014/63,,MN,Manipur,Churachandpur,24.3859,93.0329,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,174,MultiPolygon
LS2014_001524,1,positive,bhuvan_2014,MN/CC/83H03/2014/64,,MN,Manipur,Churachandpur,24.3856,93.048,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Deciduous,311,MultiPolygon
LS2014_001525,1,positive,bhuvan_2014,MN/CC/83H03/2014/65,,MN,Manipur,Churachandpur,24.3855,93.0328,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,384,MultiPolygon
LS2014_001526,1,positive,bhuvan_2014,MN/CC/83H03/2014/66,,MN,Manipur,Churachandpur,24.3854,93.0309,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,625,MultiPolygon
LS2014_001527,1,positive,bhuvan_2014,MN/CC/83H03/2014/68,,MN,Manipur,Churachandpur,24.3843,93.03,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,414,MultiPolygon
LS2014_001528,1,positive,bhuvan_2014,MN/CC/83H03/2014/92,,MN,Manipur,Churachandpur,24.3355,93.1253,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,363,MultiPolygon
LS2014_001529,1,positive,bhuvan_2014,MN/CC/83H03/2014/93,,MN,Manipur,Churachandpur,24.3353,93.111,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Cuirrent Shifting Cultivation,311,MultiPolygon
LS2014_001530,1,positive,bhuvan_2014,MN/CC/83H03/2014/94,,MN,Manipur,Churachandpur,24.3347,93.1267,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,207,MultiPolygon
LS2014_001531,1,positive,bhuvan_2014,MN/CC/83H03/2014/109,,MN,Manipur,Churachandpur,24.3066,93.1238,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Rural,934,MultiPolygon
LS2014_001532,1,positive,bhuvan_2014,MN/CC/83H03/2014/110,,MN,Manipur,Churachandpur,24.3049,93.1214,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Rural,519,MultiPolygon
LS2014_001533,1,positive,bhuvan_2014,MN/CC/83H03/2014/111,,MN,Manipur,Churachandpur,24.3023,93.1199,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,638,MultiPolygon
LS2014_001534,1,positive,bhuvan_2014,MN/CC/83H02/2014/6,,MN,Manipur,Churachandpur,24.5255,93.0508,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,331,MultiPolygon
LS2014_001535,1,positive,bhuvan_2014,MN/CC/83H02/2014/7,,MN,Manipur,Churachandpur,24.5254,93.0505,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,422,MultiPolygon
LS2014_001536,1,positive,bhuvan_2014,MN/CC/83H02/2014/9,,MN,Manipur,Churachandpur,24.5243,93.0526,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,674,MultiPolygon
LS2014_001537,1,positive,bhuvan_2014,MN/CC/83H02/2014/10,,MN,Manipur,Churachandpur,24.5241,93.0534,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,311,MultiPolygon
LS2014_001538,1,positive,bhuvan_2014,MN/CC/83H02/2014/11,,MN,Manipur,Churachandpur,24.524,93.0531,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,410,MultiPolygon
LS2014_001539,1,positive,bhuvan_2014,MN/CC/83H02/2014/12,,MN,Manipur,Churachandpur,24.524,93.0528,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,903,MultiPolygon
LS2014_001540,1,positive,bhuvan_2014,MN/CC/83H02/2014/14,,MN,Manipur,Churachandpur,24.5129,93.0488,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,362,MultiPolygon
LS2014_001541,1,positive,bhuvan_2014,MN/CC/83H02/2014/15,,MN,Manipur,Churachandpur,24.51,93.0499,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,602,MultiPolygon
LS2014_001542,1,positive,bhuvan_2014,MN/CC/83H03/2014/17,,MN,Manipur,Churachandpur,24.4997,93.0466,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,518,MultiPolygon
LS2014_001543,1,positive,bhuvan_2014,MN/CC/83H03/2014/24,,MN,Manipur,Churachandpur,24.4946,93.0422,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Dupitila Group/Sandstone & Conglomerate,Deciduous,337,MultiPolygon
LS2014_001544,1,positive,bhuvan_2014,MN/CC/83H03/2014/18,,MN,Manipur,Churachandpur,24.4972,93.0988,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Deciduous,1063,MultiPolygon
LS2014_001545,1,positive,bhuvan_2014,MN/CC/83H03/2014/25,,MN,Manipur,Churachandpur,24.4945,93.116,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Deciduous,908,MultiPolygon
LS2014_001546,1,positive,bhuvan_2014,MN/CC/83H03/2014/32,,MN,Manipur,Churachandpur,24.4883,93.1198,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bokabil Formation,Surma Group/Shale",Deciduous,276,MultiPolygon
LS2014_001547,1,positive,bhuvan_2014,MN/EI/83H02/2014/1,,MN,Manipur,Imphal West,24.7047,93.1358,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Tipam Group/Sandstone,Deciduous,807,MultiPolygon
LS2014_001548,1,positive,bhuvan_2014,MN/CC/83H08/2014/157,,MN,Manipur,Churachandpur,24.1345,93.2747,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Deciduous,761,MultiPolygon
LS2014_001549,1,positive,bhuvan_2014,MN/CC/83H08/2014/160,,MN,Manipur,Churachandpur,24.1306,93.2733,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Deciduous,1737,MultiPolygon
LS2014_001550,1,positive,bhuvan_2014,MN/CC/83H03/2014/53,,MN,Manipur,Churachandpur,24.4092,93.1907,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Evergreen / Semi evergreen,439,MultiPolygon
LS2014_001551,1,positive,bhuvan_2014,MN/CC/83H03/2014/54,,MN,Manipur,Churachandpur,24.4043,93.2036,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Bhuban Formation,Surma Group/Shale with Sandstone",Evergreen / Semi evergreen,232,MultiPolygon
LS2014_001552,1,positive,bhuvan_2014,MN/CC/83H07/2014/55,,MN,Manipur,Churachandpur,24.4014,93.2749,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,198,MultiPolygon
LS2014_001553,1,positive,bhuvan_2014,MN/CC/83H03/2014/28,,MN,Manipur,Churachandpur,24.4918,93.2004,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Evergreen / Semi evergreen,441,MultiPolygon
LS2014_001554,1,positive,bhuvan_2014,MN/CC/83H07/2014/20,,MN,Manipur,Churachandpur,24.4958,93.2926,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,1116,MultiPolygon
LS2014_001555,1,positive,bhuvan_2014,MN/CC/83H07/2014/26,,MN,Manipur,Churachandpur,24.4934,93.2964,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,359,MultiPolygon
LS2014_001556,1,positive,bhuvan_2014,MN/CC/83H07/2014/29,,MN,Manipur,Churachandpur,24.4914,93.2867,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,338,MultiPolygon
LS2014_001557,1,positive,bhuvan_2014,MN/CC/83H07/2014/34,,MN,Manipur,Churachandpur,24.486,93.2622,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,742,MultiPolygon
LS2014_001558,1,positive,bhuvan_2014,MN/CC/83H08/2014/158,,MN,Manipur,Churachandpur,24.131,93.432,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Scrub Forest,3418,MultiPolygon
LS2014_001559,1,positive,bhuvan_2014,MN/CC/83H08/2014/159,,MN,Manipur,Churachandpur,24.1307,93.4275,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Deciduous,2318,MultiPolygon
LS2014_001560,1,positive,bhuvan_2014,MN/CC/83H07/2014/50,,MN,Manipur,Churachandpur,24.4271,93.3663,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Deciduous,262,MultiPolygon
LS2014_001561,1,positive,bhuvan_2014,MN/CC/83H07/2014/56,,MN,Manipur,Churachandpur,24.401,93.4141,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Scrub land,865,MultiPolygon
LS2014_001562,1,positive,bhuvan_2014,MN/TA/83H05/2014/51,,MN,Manipur,Tamenglong,24.8849,93.4282,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Jenam Formation,Barail Group/Sandstone",Deciduous,298,MultiPolygon
LS2014_001563,1,positive,bhuvan_2014,MN/TA/83G08/2014/41,,MN,Manipur,Tamenglong,25.0677,93.4511,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Bhuban Formation,Surma Group/Shale with Sandstone",Deciduous,352,MultiPolygon
LS2014_001564,1,positive,bhuvan_2014,MN/TA/83G08/2014/49,,MN,Manipur,Tamenglong,25.0042,93.4951,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Jenam Formation,Barail Group/Sandstone",Deciduous,398,MultiPolygon
LS2014_001565,1,positive,bhuvan_2014,MN/TA/83G12/2014/27,,MN,Manipur,Tamenglong,25.1599,93.5119,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,482,MultiPolygon
LS2014_001566,1,positive,bhuvan_2014,MN/CC/83H12/2014/173,,MN,Manipur,Churachandpur,24.0435,93.6944,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Deciduous,4345,MultiPolygon
LS2014_001567,1,positive,bhuvan_2014,MN/CC/83H12/2014/174,,MN,Manipur,Churachandpur,24.0399,93.6947,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Deciduous,5378,MultiPolygon
LS2014_001568,1,positive,bhuvan_2014,MN/TA/83H10/2014/57,,MN,Manipur,Tamenglong,24.7053,93.6763,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Evergreen / Semi evergreen,1312,MultiPolygon
LS2014_001569,1,positive,bhuvan_2014,MN/TA/83G11/2014/17,,MN,Manipur,Tamenglong,25.2803,93.7349,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Cuirrent Shifting Cultivation,372,MultiPolygon
LS2014_001570,1,positive,bhuvan_2014,MN/TA/83G15/2014/19,,MN,Manipur,Tamenglong,25.2573,93.7531,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Deciduous,154,MultiPolygon
LS2014_001571,1,positive,bhuvan_2014,MN/TA/83G15/2014/20,,MN,Manipur,Tamenglong,25.2571,93.7533,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Deciduous,149,MultiPolygon
LS2014_001572,1,positive,bhuvan_2014,MN/TA/83G15/2014/24,,MN,Manipur,Tamenglong,25.253,93.7521,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Laisong Formation,Barail Group/Sandstone with Shale",Deciduous,131,MultiPolygon
LS2014_001573,1,positive,bhuvan_2014,MN/TA/83G11/2014/8,,MN,Manipur,Tamenglong,25.3664,93.7442,2014,Rainfall,Active,Structural hills-Less Dissected(SHL),Disang Group/Shale with Sandstone,Scrub Forest,650,MultiPolygon
LS2014_001574,1,positive,bhuvan_2014,MN/TA/83G11/2014/9,,MN,Manipur,Tamenglong,25.3622,93.7435,2014,Rainfall,Active,Structural hills-Less Dissected(SHL),Disang Group/Shale with Sandstone,Deciduous,436,MultiPolygon
LS2014_001575,1,positive,bhuvan_2014,MN/SE/83H13/2014/40,,MN,Manipur,Senapati,24.9718,93.8104,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),Disang Group/Shale with Sandstone,Evergreen / Semi evergreen,2862,MultiPolygon
LS2014_001576,1,positive,bhuvan_2014,MN/SE/83G16/2014/36,,MN,Manipur,Senapati,25.07,93.8944,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),Disang Group/Shale with Sandstone,Evergreen / Semi evergreen,430,MultiPolygon
LS2014_001577,1,positive,bhuvan_2014,MN/TA/83G15/2014/15,,MN,Manipur,Tamenglong,25.2921,93.8263,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Jenam Formation,Barail Group/Sandstone",Deciduous,141,MultiPolygon
LS2014_001578,1,positive,bhuvan_2014,MN/TA/83G15/2014/16,,MN,Manipur,Tamenglong,25.2915,93.8288,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),"Jenam Formation,Barail Group/Sandstone",Deciduous,323,MultiPolygon
LS2014_001579,1,positive,bhuvan_2014,MN/TA/83G15/2014/5,,MN,Manipur,Tamenglong,25.3812,93.8343,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,631,MultiPolygon
LS2014_001580,1,positive,bhuvan_2014,MN/TA/83G15/2014/6,,MN,Manipur,Tamenglong,25.3785,93.821,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,495,MultiPolygon
LS2014_001581,1,positive,bhuvan_2014,MN/TA/83G15/2014/7,,MN,Manipur,Tamenglong,25.3759,93.834,2014,Rainfall,Active,Structural hills-Highly Dissected(SHH),"Jenam Formation,Barail Group/Sandstone",Deciduous,495,MultiPolygon
LS2014_001582,1,positive,bhuvan_2014,MN/TA/83G15/2014/10,,MN,Manipur,Tamenglong,25.3598,93.8133,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),Disang Group/Shale with Sandstone,Deciduous,350,MultiPolygon
LS2014_001583,1,positive,bhuvan_2014,MN/SE/83G15/2014/20,,MN,Manipur,Senapati,25.3634,93.915,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),Disang Group/Shale with Sandstone,Deciduous,448,MultiPolygon
LS2014_001584,1,positive,bhuvan_2014,MN/SE/83G16/2014/39,,MN,Manipur,Senapati,25.01,93.9809,2014,Rainfall,Active,Structural hills-Moderately Dissected(SHM),Disang Group/Shale with Sandstone,Evergreen / Semi evergreen,189,MultiPolygon
